"user","docid","page","corrupted_text","tableType","location","number","content","qualifiers"
"David","20194881","1","columns seem to be displaced where is is a name and level separate one, eg blood pressure","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","20194881","1","columns seem to be displaced where is is a name and level separate one, eg blood pressure","baseline_table","Col","1","characteristic_level;arms;characteristic_name","indented"
"David","20194881","1","columns seem to be displaced where is is a name and level separate one, eg blood pressure","baseline_table","Row","1","arms;measures",""
"David","20194881","2","","result_table_subgroup","Col","1","characteristic_level",""
"David","20194881","2","","result_table_subgroup","Col","1","characteristic_name","empty_row"
"David","20194881","2","","result_table_subgroup","Row","1","measures;p-interaction",""
"David","20185426","1","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","20185426","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","20185426","1","","baseline_table","Row","1","characteristic_level;other",""
"David","20185426","1","","baseline_table","Row","2","arms;measures",""
"David","20185426","2","","result_table_without_subgroup","Col","1","outcomes","empty_row_with_p_value"
"David","20185426","2","","result_table_without_subgroup","Row","1","time/period;measures",""
"David","20185426","2","","result_table_without_subgroup","Col","1","arms",""
"David","20185012","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","20185012","1","","baseline_table","Row","1","arms",""
"David","20163842","1","Several rows where row has been split across two rows.","baseline_table","Row","1","characteristic_level",""
"David","20163842","1","Several rows where row has been split across two rows.","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","20163842","2","","result_table_subgroup","Col","1","outcomes",""
"David","20163842","2","","result_table_subgroup","Row","2","arms",""
"David","20163842","2","","result_table_subgroup","Row","3","characteristic_level",""
"David","20163842","2","","result_table_subgroup","Row","4","characteristic_level",""
"David","20136164","1","","result_table_subgroup","Col","1","outcomes",""
"David","20136164","1","","result_table_subgroup","Col","2","measures",""
"David","20136164","1","","result_table_subgroup","Row","1","arms",""
"David","20136164","2","","result_table_without_subgroup","Col","1","outcomes",""
"David","20136164","2","","result_table_without_subgroup","Col","1","time/period;measures","indented"
"David","20136164","2","","result_table_without_subgroup","Row","1","arms;measures",""
"David","20136164","3","","result_table_without_subgroup","Col","1","outcomes",""
"David","20136164","3","","result_table_without_subgroup","Col","2","measures;time/period",""
"David","20136164","3","","result_table_without_subgroup","Row","1","arms",""
"David","20136164","4","","result_table_without_subgroup","Col","1","outcomes",""
"David","20136164","4","","result_table_without_subgroup","Col","1","time/period;measures","indented"
"David","20136164","4","","result_table_without_subgroup","Row","1","arms",""
"David","20136164","5","","result_table_without_subgroup","Col","1","outcomes","empty_row"
"David","20136164","5","","result_table_without_subgroup","Col","1","outcomes",""
"David","20136164","5","","result_table_without_subgroup","Row","1","arms",""
"David","19966341","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19966341","1","","baseline_table","Col","1","characteristic_level;measures","indented"
"David","19966341","1","","baseline_table","Col","1","characteristic_name","empty_row_with_p_value"
"David","19966341","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19966341","1","","baseline_table","Row","1","arms;measures",""
"David","19966341","2","","result_table_subgroup","Col","1","characteristic_name","empty_row"
"David","19966341","2","","result_table_subgroup","Col","1","characteristic_level","indented"
"David","19966341","2","","result_table_subgroup","Row","1","arms;measures",""
"David","19966341","2","","result_table_subgroup","Row","2","measures;p-interaction",""
"David","19933596","1","Some rows are wrongly separated eg "Patients with negative anti-dsDNA"","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","19933596","1","Some rows are wrongly separated eg "Patients with negative anti-dsDNA"","baseline_table","Col","1","characteristic_level","indented"
"David","19933596","1","Some rows are wrongly separated eg "Patients with negative anti-dsDNA"","baseline_table","Row","1","characteristic_name",""
"David","19933596","1","Some rows are wrongly separated eg "Patients with negative anti-dsDNA"","baseline_table","Row","2","characteristic_level",""
"David","19933596","1","Some rows are wrongly separated eg "Patients with negative anti-dsDNA"","baseline_table","Row","3","arms",""
"David","19933596","1","Some rows are wrongly separated eg "Patients with negative anti-dsDNA"","baseline_table","Col","1","characteristic_name","empty_row"
"David","19929994","1",""Black/African" should read "Black/African descent". Rows wrongly separated","baseline_table","Col","1","characteristic_level;arms;characteristic_name",""
"David","19929994","1",""Black/African" should read "Black/African descent". Rows wrongly separated","baseline_table","Col","1","characteristic_name","empty_row"
"David","19929994","1",""Black/African" should read "Black/African descent". Rows wrongly separated","baseline_table","Row","1","measures;arms",""
"David","19850249","1","","result_table_subgroup","Col","1","outcomes",""
"David","19850249","1","","result_table_subgroup","Row","1","arms;measures",""
"David","19850249","2","","result_table_subgroup","Col","1","outcomes",""
"David","19850249","2","","result_table_subgroup","Row","1","arms;measures",""
"David","19847908","2","","result_table_subgroup","Col","1","characteristic_level",""
"David","19847908","2","","result_table_subgroup","Row","1","measures",""
"David","19752419","1","Eye disease trial. Drop","baseline_table","Col","1","characteristic_name","empty_row"
"David","19752419","1","Eye disease trial. Drop","baseline_table","Col","1","characteristic_level","indented"
"David","19752419","1","Eye disease trial. Drop","baseline_table","Row","1","measures",""
"David","19752419","1","Eye disease trial. Drop","baseline_table","Row","2","arms",""
"David","19752419","1","Eye disease trial. Drop","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19735233","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19735233","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19735233","1","","baseline_table","Row","1","other;measures",""
"David","19735233","1","","baseline_table","Row","2","arms",""
"David","19717844","1","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","19717844","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19717844","1","","baseline_table","Col","1","characteristic_level","indented"
"David","19717844","1","","baseline_table","Row","1","arms",""
"David","19717844","2","Cannot separate characteristic names and levels in column because the rows are not "empty with P-value"because two arm comparisons are presented","result_table_subgroup","Col","1","characteristic_name;characteristic_level",""
"David","19717844","2","Cannot separate characteristic names and levels in column because the rows are not "empty with P-value"because two arm comparisons are presented","result_table_subgroup","Row","1","measures;arms",""
"David","19704100","1","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","19704100","1","","baseline_table","Col","1","characteristic_level","indented"
"David","19704100","1","","baseline_table","Row","1","characteristic_level",""
"David","19704100","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19704100","2","","result_table_subgroup","Row","1","arms;measures",""
"David","19704100","2","","result_table_subgroup","Row","2","measures",""
"David","19704100","2","","result_table_subgroup","Col","1","characteristic_level",""
"David","19674165","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19674165","1","","baseline_table","Row","1","characteristic_level",""
"David","19674165","1","","baseline_table","Row","2","arms",""
"David","19650752","1","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","19650752","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19650752","1","","baseline_table","Col","1","characteristic_level","indented"
"David","19650752","1","","baseline_table","Row","1","arms",""
"David","19614946v2","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19614946v2","1","","baseline_table","Row","1","arms",""
"David","19614946","1","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","19614946","1","","baseline_table","Row","1","arms",""
"David","19596014","1","Table struggles with empty row/empty row with P-value./ Need to add an "OR" feature for this.","baseline_table","Col","1","characteristic_name","empty_row"
"David","19596014","1","Table struggles with empty row/empty row with P-value./ Need to add an "OR" feature for this.","baseline_table","Row","1","arms;measures",""
"David","19596014","1","Table struggles with empty row/empty row with P-value./ Need to add an "OR" feature for this.","baseline_table","Row","2","arms",""
"David","19596014","1","Table struggles with empty row/empty row with P-value./ Need to add an "OR" feature for this.","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19596014","1","Table struggles with empty row/empty row with P-value./ Need to add an "OR" feature for this.","baseline_table","Col","1","characteristic_name","empty_row_with_p_value"
"David","19596014","2","Poor pdf reading here. Rows incorrectly split, decimals missing. Better to redo.","result_table_subgroup","Row","1","arms;measures",""
"David","19596014","2","Poor pdf reading here. Rows incorrectly split, decimals missing. Better to redo.","result_table_subgroup","Row","2","measures",""
"David","19596014","2","Poor pdf reading here. Rows incorrectly split, decimals missing. Better to redo.","result_table_subgroup","Col","1","characteristic_name","empty_row_with_p_value"
"David","19596014","2","Poor pdf reading here. Rows incorrectly split, decimals missing. Better to redo.","result_table_subgroup","Col","1","characteristic_level",""
"David","19596014","3","Table structure OK wiht this one, but lots of characters are misread by the OCR.","result_table_subgroup","Col","1","characteristic_level",""
"David","19596014","3","Table structure OK wiht this one, but lots of characters are misread by the OCR.","result_table_subgroup","Col","1","characteristic_name","empty_row_with_p_value"
"David","19596014","3","Table structure OK wiht this one, but lots of characters are misread by the OCR.","result_table_subgroup","Row","1","arms;measures",""
"David","19596014","3","Table structure OK wiht this one, but lots of characters are misread by the OCR.","result_table_subgroup","Row","2","measures",""
"David","19567517","1","I can't see the indentation. It appears in the auto-add and then the converted table works.","baseline_table","Col","1","characteristic_level","indented"
"David","19567517","1","I can't see the indentation. It appears in the auto-add and then the converted table works.","baseline_table","Col","1","characteristic_name","indented;empty_row"
"David","19567517","1","I can't see the indentation. It appears in the auto-add and then the converted table works.","baseline_table","Row","1","arms",""
"David","19567517","1","I can't see the indentation. It appears in the auto-add and then the converted table works.","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19567517","2","","result_table_subgroup","Col","1","characteristic_level","indented"
"David","19567517","2","","result_table_subgroup","Col","1","characteristic_name","empty_row"
"David","19567517","2","","result_table_subgroup","Row","1","measures;p-interaction",""
"David","19567517","2","","result_table_subgroup","Row","2","arms",""
"David","19515181","1","Insufficient formatting to identify characteristic name HbA1c as also gives mean and sd and so is not an empty row","baseline_table","Col","1","characteristic_level",""
"David","19515181","1","Insufficient formatting to identify characteristic name HbA1c as also gives mean and sd and so is not an empty row","baseline_table","Col","1","characteristic_name","empty_row"
"David","19515181","1","Insufficient formatting to identify characteristic name HbA1c as also gives mean and sd and so is not an empty row","baseline_table","Row","1","arms",""
"David","19470885","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19470885","1","","baseline_table","Col","1","characteristic_level","indented"
"David","19470885","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19470885","1","","baseline_table","Row","1","arms",""
"David","19470885","1","","baseline_table","Row","2","arms",""
"David","19470885","2","Fails because header row missing","result_table_subgroup","Col","1","characteristic_name","empty_row"
"David","19470885","2","Fails because header row missing","result_table_subgroup","Col","1","characteristic_level","indented"
"David","19409693","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19409693","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19409693","1","","baseline_table","Col","1","characteristic_level","indented"
"David","19409693","1","","baseline_table","Row","1","arms",""
"David","19409693","2","","result_table_subgroup","Col","1","characteristic_name","empty_row"
"David","19409693","2","","result_table_subgroup","Col","1","characteristic_level","indented"
"David","19409693","2","","result_table_subgroup","Row","1","arms;measures",""
"David","19409693","2","","result_table_subgroup","Row","2","arms;measures;p-interaction",""
"David","19336502v2","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19336502v2","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19336502v2","1","","baseline_table","Col","1","characteristic_level","indented"
"David","19336502v2","1","","baseline_table","Row","1","arms",""
"David","19336502","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19336502","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19336502","1","","baseline_table","Col","1","characteristic_level","indented"
"David","19336502","1","","baseline_table","Row","1","arms",""
"David","19332455","1","Some extra headings here which also have empty rows. Table conversion fails","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19332455","1","Some extra headings here which also have empty rows. Table conversion fails","baseline_table","Col","1","characteristic_name","empty_row"
"David","19332455","1","Some extra headings here which also have empty rows. Table conversion fails","baseline_table","Col","1","characteristic_level","indented"
"David","19332455","1","Some extra headings here which also have empty rows. Table conversion fails","baseline_table","Row","1","arms",""
"David","19332455","1","Some extra headings here which also have empty rows. Table conversion fails","baseline_table","Row","2","other",""
"David","19332455","2","","result_table_subgroup","Col","1","characteristic_level",""
"David","19332455","2","","result_table_subgroup","Col","1","characteristic_name","empty_row"
"David","19332455","2","","result_table_subgroup","Row","1","arms",""
"David","19332455","3","","baseline_table","Col","1","characteristic_level",""
"David","19332455","3","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19332455","3","","baseline_table","Row","1","arms",""
"David","19213680","1","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","19213680","1","","baseline_table","Col","1","characteristic_level","indented"
"David","19213680","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19213680","1","","baseline_table","Row","1","arms",""
"David","19210298","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19210298","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","19210298","1","","baseline_table","Col","1","characteristic_level","indented"
"David","19210298","1","","baseline_table","Row","1","arms;measures",""
"David","19210298","1","","baseline_table","Row","2","arms",""
"David","19201775","2","Column 1 is a combination of arms and subgroup level.","result_table_subgroup","Col","1","arms;characteristic_level",""
"David","19201775","2","Column 1 is a combination of arms and subgroup level.","result_table_subgroup","Row","1","outcomes",""
"David","19201775","2","Column 1 is a combination of arms and subgroup level.","result_table_subgroup","Row","2","time/period",""
"David","19097665","3","","result_table_without_subgroup","Col","1","arms",""
"David","19097665","3","","result_table_without_subgroup","Col","1","outcomes","empty_row"
"David","19097665","3","","result_table_without_subgroup","Col","1","outcomes","indented;empty_row"
"David","19097665","3","","result_table_without_subgroup","Row","1","measures;time/period",""
"David","19052124","1","","baseline_table","Col","1","characteristic_level;characteristic_name","indented"
"David","19052124","1","","baseline_table","Col","1","characteristic_name","indented;empty_row"
"David","19052124","1","","baseline_table","Row","1","arms",""
"David","19026303","1","Last column and last row have footnotes","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","19026303","1","Last column and last row have footnotes","baseline_table","Col","1","characteristic_name","empty_row"
"David","19026303","1","Last column and last row have footnotes","baseline_table","Row","1","arms",""
"David","19001024","1","","result_table_without_subgroup","Col","1","measures","empty_row"
"David","19001024","1","","result_table_without_subgroup","Col","1","outcomes","indented"
"David","19001024","1","","result_table_without_subgroup","Row","1","arms;measures",""
"David","18975369","1",""Recent use of allopurinol (within 30 days of" should finish "randomisation"","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","18975369","1",""Recent use of allopurinol (within 30 days of" should finish "randomisation"","baseline_table","Row","1","arms",""
"David","18972097","1","","result_table_subgroup","Col","2","characteristic_name",""
"David","18972097","1","","result_table_subgroup","Row","1","arms;p-interaction",""
"David","18972097","1","","result_table_subgroup","Row","2","measures",""
"David","18972097","1","","result_table_subgroup","Row","3","measures",""
"David","18972097","1","","result_table_subgroup","Col","1","other",""
"David","18926433","1","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","18926433","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","18926433","1","","baseline_table","Row","1","arms",""
"David","18926433","1","","baseline_table","Row","2","arms",""
"David","18852398","1","Last row is footnotes","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","18852398","1","Last row is footnotes","baseline_table","Col","1","characteristic_name","empty_row"
"David","18852398","1","Last row is footnotes","baseline_table","Row","1","arms",""
"David","18821708","1","Rows wrongly split across rows, but can ignore these apart from last two rows, where (Interquartile range) (mm) should read "Median of JSW (Interquartile range) (mm)"","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","18821708","1","Rows wrongly split across rows, but can ignore these apart from last two rows, where (Interquartile range) (mm) should read "Median of JSW (Interquartile range) (mm)"","baseline_table","Row","1","arms",""
"David","18813219","1","Row 1 and row 2 should be a single row","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","18813219","1","Row 1 and row 2 should be a single row","baseline_table","Col","1","measures","indented"
"David","18813219","1","Row 1 and row 2 should be a single row","baseline_table","Row","1","arms",""
"David","18813219","1","Row 1 and row 2 should be a single row","baseline_table","Row","2","arms",""
"David","18813219","1","Row 1 and row 2 should be a single row","baseline_table","Col","1","characteristic_name","empty_row"
"David","18676075","1","Empty rows are mostly caused by rows erroneously split eg Baseline systolic blood is separated from pressure. Where it is a true heading, it is not needed to interpret the table","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","18676075","1","Empty rows are mostly caused by rows erroneously split eg Baseline systolic blood is separated from pressure. Where it is a true heading, it is not needed to interpret the table","baseline_table","Row","1","characteristic_level",""
"David","18676075","1","Empty rows are mostly caused by rows erroneously split eg Baseline systolic blood is separated from pressure. Where it is a true heading, it is not needed to interpret the table","baseline_table","Row","2","arms",""
"David","18676075","1","Empty rows are mostly caused by rows erroneously split eg Baseline systolic blood is separated from pressure. Where it is a true heading, it is not needed to interpret the table","baseline_table","Col","1","other","empty_row"
"David","18676075","2","Column 1 includes the hazard ratio for each subgroup level followed by the event rate for each arm. No formatting distinguishes these two different types of measure.","result_table_subgroup","Col","1","characteristic_level;arms",""
"David","18676075","2","Column 1 includes the hazard ratio for each subgroup level followed by the event rate for each arm. No formatting distinguishes these two different types of measure.","result_table_subgroup","Row","1","outcomes",""
"David","18600389","1","Empty cell in column 1 is BMI","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","18600389","1","Empty cell in column 1 is BMI","baseline_table","Row","1","arms",""
"David","18597830","1","Last 5 rows are composed of the footnotes","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","18597830","1","Last 5 rows are composed of the footnotes","baseline_table","Col","1","characteristic_level","indented"
"David","18597830","1","Last 5 rows are composed of the footnotes","baseline_table","Row","1","arms",""
"David","18549913","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","18549913","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","18549913","1","","baseline_table","Row","1","arms",""
"David","18539917","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","18539917","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","18539917","1","","baseline_table","Col","1","characteristic_level","indented"
"David","18539917","1","","baseline_table","Row","1","arms",""
"David","18511702","1","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","18511702","1","","baseline_table","Row","1","arms",""
"David","18511702","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","18511702","1","","baseline_table","Col","1","characteristic_level","indented"
"David","18370800","1","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","18370800","1","","baseline_table","Row","1","characteristic_level",""
"David","18370800","1","","baseline_table","Row","2","arms",""
"David","18284434","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","18284434","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","18284434","1","","baseline_table","Row","1","arms",""
"David","18259029","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","18259029","1","","baseline_table","Row","1","characteristic_level",""
"David","18259029","1","","baseline_table","Row","2","arms",""
"David","18259029","2","","result_table_subgroup","Col","1","outcomes",""
"David","18259029","2","","result_table_subgroup","Row","1","arms;measures",""
"David","18259029","2","","result_table_subgroup","Row","2","characteristic_level",""
"David","18259029","2","","result_table_subgroup","Row","3","measures",""
"David","18259029","2","","result_table_subgroup","Row","4","measures",""
"David","18227370","1","Empty row wont work for this table because of extraneous letters. Means wont be able to know that "current" refers to smoking","baseline_table","Row","1","characteristic_level",""
"David","18227370","1","Empty row wont work for this table because of extraneous letters. Means wont be able to know that "current" refers to smoking","baseline_table","Row","2","characteristic_level",""
"David","18227370","1","Empty row wont work for this table because of extraneous letters. Means wont be able to know that "current" refers to smoking","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","18227370","2","Unusual layout. Column 1 includes the hazard ratio for each outcome followed by the event rate for each arm. No formatting distinguishes these two different types of measure.","result_table_subgroup","Col","1","outcomes;arms",""
"David","18227370","2","Unusual layout. Column 1 includes the hazard ratio for each outcome followed by the event rate for each arm. No formatting distinguishes these two different types of measure.","result_table_subgroup","Col","2","characteristic_level",""
"David","18227370","2","Unusual layout. Column 1 includes the hazard ratio for each outcome followed by the event rate for each arm. No formatting distinguishes these two different types of measure.","result_table_subgroup","Row","1","characteristic_level",""
"David","18227370","3","Unusual layout. Column 1 includes the hazard ratio for each outcome followed by the event rate for each arm. No formatting distinguishes these two different types of measure.","result_table_subgroup","Col","1","outcomes;arms",""
"David","18227370","3","Unusual layout. Column 1 includes the hazard ratio for each outcome followed by the event rate for each arm. No formatting distinguishes these two different types of measure.","result_table_subgroup","Col","2","characteristic_level",""
"David","18227370","3","Unusual layout. Column 1 includes the hazard ratio for each outcome followed by the event rate for each arm. No formatting distinguishes these two different types of measure.","result_table_subgroup","Row","1","characteristic_level",""
"David","18227370","4","Unusual layout. Column 1 includes the hazard ratio for each outcome followed by the event rate for each arm. No formatting distinguishes these two different types of measure.","result_table_subgroup","Col","1","outcomes;arms",""
"David","18227370","4","Unusual layout. Column 1 includes the hazard ratio for each outcome followed by the event rate for each arm. No formatting distinguishes these two different types of measure.","result_table_subgroup","Col","2","characteristic_level",""
"David","18227370","4","Unusual layout. Column 1 includes the hazard ratio for each outcome followed by the event rate for each arm. No formatting distinguishes these two different types of measure.","result_table_subgroup","Row","1","characteristic_level",""
"David","18025537","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","18025537","1","","baseline_table","Row","1","characteristic_name;measures",""
"David","18025537","1","","baseline_table","Row","2","characteristic_level",""
"David","18025537","2","Associations adjusted for treatment group. Not a subgroup effect or interaction table","other_table","Row","1","characteristic_name;measures",""
"David","18025537","2","Associations adjusted for treatment group. Not a subgroup effect or interaction table","other_table","Row","2","characteristic_level",""
"David","18025537","2","Associations adjusted for treatment group. Not a subgroup effect or interaction table","other_table","Col","1","characteristic_name;characteristic_level",""
"David","18025537","2","Associations adjusted for treatment group. Not a subgroup effect or interaction table","other_table","Col","1","characteristic_name","empty_row"
"David","18025537","2","Associations adjusted for treatment group. Not a subgroup effect or interaction table","other_table","Col","1","characteristic_level","indented"
"David","18000186","1","","baseline_table","Row","1","characteristic_level",""
"David","18000186","1","","baseline_table","Col","1","other","empty_row"
"David","18000186","1","","baseline_table","Col","1","characteristic_level","indented"
"David","18000186","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","18000186","2","","result_table_subgroup","Col","1","outcomes",""
"David","18000186","2","","result_table_subgroup","Col","2","other",""
"David","18000186","2","","result_table_subgroup","Col","3","arms",""
"David","18000186","2","","result_table_subgroup","Row","1","characteristic_level",""
"David","17988947","1","","baseline_table","Col","1","measures",""
"David","17988947","1","","baseline_table","Col","1","characteristic_name;characteristic_level","empty_row"
"David","17988947","1","","baseline_table","Row","1","arms",""
"David","17980928","1","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","17980928","1","","baseline_table","Row","1","arms",""
"David","17980928","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","17980928","1","","baseline_table","Col","1","characteristic_level","indented"
"David","17980928","2","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","17980928","2","","baseline_table","Row","1","arms",""
"David","17980928","2","","baseline_table","Col","1","characteristic_name","empty_row"
"David","17980928","2","","baseline_table","Col","1","characteristic_level","indented"
"David","17980928","3","","result_table_subgroup","Col","1","time/period;measures",""
"David","17980928","3","","result_table_subgroup","Col","1","outcomes","empty_row"
"David","17980928","3","","result_table_subgroup","Row","1","arms",""
"David","17969365","1","Table doesn't seem to match PMID","baseline_table","Col","1","characteristic_name;characteristic_level",""
