"user","docid","page","corrupted_text","tableType","location","number","content","qualifiers"
"Elaine","30882238","2","Not working, tried editing format, unable to get working.","result_table_subgroup","Row","2","measures;p-interaction",""
"Elaine","30882238","2","Not working, tried editing format, unable to get working.","result_table_subgroup","Col","1","characteristic_level","indented"
"Elaine","30851070","2","","result_table_subgroup","Col","1","other",""
"Elaine","30851070","2","","result_table_subgroup","Col","2","outcomes",""
"Elaine","30851070","2","","result_table_subgroup","Col","3","characteristic_level",""
"Elaine","30851070","2","","result_table_subgroup","Row","1","arms;measures",""
"Elaine","30851070","2","","result_table_subgroup","Row","2","measures",""
"Elaine","30851070","3","","result_table_subgroup","Col","1","other",""
"Elaine","30851070","3","","result_table_subgroup","Row","1","outcomes;p-interaction",""
"Elaine","30851070","3","","result_table_subgroup","Col","2","outcomes","bold"
"Elaine","30830724","3","should be 2 tables.","result_table_subgroup","Col","1","arms",""
"Elaine","30830724","3","should be 2 tables.","result_table_subgroup","Row","1","time/period",""
"Elaine","30830724","3","should be 2 tables.","result_table_subgroup","Row","2","measures",""
"Elaine","30830724","3","should be 2 tables.","result_table_subgroup","Row","6","measures",""
"Elaine","30830724","4","should be split to 2 tables. need to fix. EB","result_table_subgroup","Col","1","arms",""
"Elaine","30830724","4","should be split to 2 tables. need to fix. EB","result_table_subgroup","Row","1","time/period",""
"Elaine","30830724","4","should be split to 2 tables. need to fix. EB","result_table_subgroup","Row","2","measures",""
"Elaine","30830724","4","should be split to 2 tables. need to fix. EB","result_table_subgroup","Row","7","measures;p-interaction","bold"
"Elaine","30830724","5","","result_table_subgroup","Col","1","outcomes","empty_row"
"Elaine","30830724","5","","result_table_subgroup","Col","1","characteristic_level","indented"
"Elaine","30830724","5","","result_table_subgroup","Row","1","arms",""
"Elaine","30830724","6","not letting me add additional row","result_table_without_subgroup","Col","1","characteristic_level",""
"Elaine","30830724","6","not letting me add additional row","result_table_without_subgroup","Col","1","outcomes","empty_row"
"Elaine","30830724","6","not letting me add additional row","result_table_without_subgroup","Row","1","arms",""
"Elaine","30614616","2","","result_table_subgroup","Col","1","outcomes",""
"Elaine","30614616","2","","result_table_subgroup","Col","2","characteristic_level",""
"Elaine","30614616","2","","result_table_subgroup","Col","3","arms","bold"
"Elaine","30614616","2","","result_table_subgroup","Row","1","measures;time/period",""
"Elaine","30609212","3","","result_table_subgroup","Col","1","outcomes","empty_row"
"Elaine","30609212","3","","result_table_subgroup","Col","1","characteristic_level","indented;bold"
"Elaine","30609212","3","","result_table_subgroup","Row","1","arms",""
"Elaine","30609212","3","","result_table_subgroup","Col","1","measures","indented"
"David","30591006","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30591006","1","","baseline_table","Col","1","characteristic_level","indented"
"David","30591006","1","","baseline_table","Row","1","characteristic_level",""
"David","30591006","1","","baseline_table","Row","3","arms",""
"David","30591006","1","","baseline_table","Col","1","characteristic_name","empty_row_with_p_value"
"Elaine","30591006","2","","result_table_subgroup","Col","1","characteristic_level",""
"Elaine","30591006","2","","result_table_subgroup","Col","1","characteristic_name","empty_row"
"Elaine","30591006","2","","result_table_subgroup","Row","1","measures",""
"Elaine","30591006","2","","result_table_subgroup","Row","2","arms",""
"Elaine","30591006","3","worked very nicely","result_table_subgroup","Col","1","outcomes","bold;empty_row"
"Elaine","30591006","3","worked very nicely","result_table_subgroup","Col","1","characteristic_level","indented"
"Elaine","30591006","3","worked very nicely","result_table_subgroup","Row","1","measures",""
"Elaine","30591006","3","worked very nicely","result_table_subgroup","Row","2","arms",""
"David","30590387","1","Rows 2 and 3 need collapsed","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30590387","1","Rows 2 and 3 need collapsed","baseline_table","Col","1","characteristic_name","empty_row"
"David","30590387","1","Rows 2 and 3 need collapsed","baseline_table","Row","1","arms",""
"David","30590387","1","Rows 2 and 3 need collapsed","baseline_table","Row","2","characteristic_level",""
"David","30590387","1","Rows 2 and 3 need collapsed","baseline_table","Row","3","characteristic_level",""
"David","30590387","2","","result_table_subgroup","Row","1","arms",""
"David","30590387","2","","result_table_subgroup","Row","2","outcomes",""
"David","30590387","2","","result_table_subgroup","Col","1","characteristic_level",""
"David","30590387","3","","result_table_subgroup","Row","1","arms",""
"David","30590387","3","","result_table_subgroup","Row","2","outcomes",""
"David","30590387","3","","result_table_subgroup","Col","1","characteristic_level",""
"David","30587959","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30587959","1","","baseline_table","Row","1","arms",""
"David","30587959","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30587959","1","","baseline_table","Col","1","characteristic_level","indented"
"David","30587959","2","Fails to recognise indented","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30587959","2","Fails to recognise indented","baseline_table","Row","1","arms",""
"David","30587959","2","Fails to recognise indented","baseline_table","Col","1","characteristic_name","empty_row"
"David","30587959","2","Fails to recognise indented","baseline_table","Col","1","characteristic_level","indented"
"David","30587959","3","Table fails inexplicably","result_table_subgroup","Col","1","outcomes",""
"David","30587959","3","Table fails inexplicably","result_table_subgroup","Row","1","characteristic_level",""
"David","30587959","3","Table fails inexplicably","result_table_subgroup","Row","2","arms",""
"David","30587959","4","Table fails. Don't know why.","result_table_subgroup","Col","1","outcomes",""
"David","30587959","4","Table fails. Don't know why.","result_table_subgroup","Row","1","characteristic_level",""
"David","30587959","4","Table fails. Don't know why.","result_table_subgroup","Row","2","arms",""
"David","30587959","5","","result_table_subgroup","Col","1","outcomes",""
"David","30587959","5","","result_table_subgroup","Row","1","characteristic_level",""
"David","30587959","5","","result_table_subgroup","Row","2","arms",""
"David","30587959","5","","result_table_subgroup","Row","3","arms",""
"David","30587959","6","Table fails, don't know why","result_table_subgroup","Col","1","outcomes",""
"David","30587959","6","Table fails, don't know why","result_table_subgroup","Row","1","characteristic_level",""
"David","30587959","6","Table fails, don't know why","result_table_subgroup","Row","2","arms",""
"David","30586757","1","","baseline_table","Col","1","characteristic_level","indented"
"David","30586757","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30586757","1","","baseline_table","Row","1","characteristic_level",""
"David","30586757","1","","baseline_table","Row","2","arms",""
"David","30586757","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30586757","2","Age messes-up the nice 3-level structure of column 1 as it is not an empty row","baseline_table","Col","1","characteristic_level","indented"
"David","30586757","2","Age messes-up the nice 3-level structure of column 1 as it is not an empty row","baseline_table","Col","1","characteristic_name","empty_row"
"David","30586757","2","Age messes-up the nice 3-level structure of column 1 as it is not an empty row","baseline_table","Row","1","characteristic_level",""
"David","30586757","2","Age messes-up the nice 3-level structure of column 1 as it is not an empty row","baseline_table","Row","2","arms",""
"David","30586757","2","Age messes-up the nice 3-level structure of column 1 as it is not an empty row","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30586757","3","Results table with similar 4-part structure which completely describes column1; empty rows (outcomes). Unusual in that it uses empty row and empty row ithe p-value as separate concepts.","result_table_subgroup","Row","1","arms;measures",""
"David","30586757","3","Results table with similar 4-part structure which completely describes column1; empty rows (outcomes). Unusual in that it uses empty row and empty row ithe p-value as separate concepts.","result_table_subgroup","Row","2","measures",""
"David","30586757","3","Results table with similar 4-part structure which completely describes column1; empty rows (outcomes). Unusual in that it uses empty row and empty row ithe p-value as separate concepts.","result_table_subgroup","Col","1","outcomes","empty_row"
"David","30586757","3","Results table with similar 4-part structure which completely describes column1; empty rows (outcomes). Unusual in that it uses empty row and empty row ithe p-value as separate concepts.","result_table_subgroup","Col","1","characteristic_name","empty_row_with_p_value"
"David","30586757","3","Results table with similar 4-part structure which completely describes column1; empty rows (outcomes). Unusual in that it uses empty row and empty row ithe p-value as separate concepts.","result_table_subgroup","Col","1","characteristic_level","indented"
"David","30586757","3","Results table with similar 4-part structure which completely describes column1; empty rows (outcomes). Unusual in that it uses empty row and empty row ithe p-value as separate concepts.","result_table_subgroup","Col","1","characteristic_name;characteristic_level",""
"Elaine","30586757","4","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Col","1","characteristic_name",""
"Elaine","30586757","4","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Col","1","outcomes","bold;empty_row"
"Elaine","30586757","4","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Col","1","characteristic_name","empty_row;empty_row_with_p_value"
"Elaine","30586757","4","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Col","1","characteristic_level","indented"
"Elaine","30586757","4","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Row","1","arms;measures",""
"Elaine","30586757","4","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Row","2","measures",""
"Elaine","30586757","5","","result_table_subgroup","Col","1","characteristic_name",""
"Elaine","30586757","5","","result_table_subgroup","Col","1","outcomes","bold;empty_row"
"Elaine","30586757","5","","result_table_subgroup","Col","1","outcomes;characteristic_name","empty_row_with_p_value"
"Elaine","30586757","5","","result_table_subgroup","Col","1","characteristic_level","indented"
"Elaine","30586757","5","","result_table_subgroup","Row","1","arms;measures",""
"Elaine","30586757","5","","result_table_subgroup","Row","2","measures",""
"Elaine","30586757","6","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Col","1","characteristic_name","bold;empty_row_with_p_value"
"Elaine","30586757","6","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Col","1","outcomes","bold;empty_row"
"Elaine","30586757","6","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Col","1","characteristic_level","indented;bold"
"Elaine","30586757","6","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Col","1","characteristic_name","bold"
"Elaine","30586757","6","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Row","1","arms;measures",""
"Elaine","30586757","6","difficulty distinguishing all patients from subgroup, all groups name currently blank","result_table_subgroup","Row","2","measures",""
"David","30586723","1","Strangely requires characteristic name to be indented despite already having empty row.","baseline_table","Col","1","characteristic_level","indented"
"David","30586723","1","Strangely requires characteristic name to be indented despite already having empty row.","baseline_table","Col","1","characteristic_name","empty_row;indented"
"David","30586723","1","Strangely requires characteristic name to be indented despite already having empty row.","baseline_table","Row","1","characteristic_name;characteristic_level",""
"David","30586723","1","Strangely requires characteristic name to be indented despite already having empty row.","baseline_table","Row","2","arms",""
"David","30586723","2","Doesnt work as no header row. Need to introduce a row 0 option where this is the case (for single data column tables)","result_table_subgroup","Col","1","outcomes;characteristic_level",""
"David","30586723","3","","result_table_subgroup","Col","1","characteristic_name","empty_row"
"David","30586723","3","","result_table_subgroup","Col","1","characteristic_level","indented"
"David","30586723","3","","result_table_subgroup","Row","1","measures;p-interaction",""
"David","30586723","3","","result_table_subgroup","Row","2","arms",""
"David","30584583","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30584583","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30584583","1","","baseline_table","Row","1","other",""
"David","30584583","1","","baseline_table","Row","2","arms",""
"David","30584583","2","","result_table_subgroup","Col","1","characteristic_level","indented"
"David","30584583","2","","result_table_subgroup","Col","1","characteristic_name","empty_row"
"David","30584583","2","","result_table_subgroup","Row","1","outcomes;measures",""
"David","30584583","2","","result_table_subgroup","Row","2","arms;measures",""
"David","30584583","3","","result_table_subgroup","Col","1","characteristic_level",""
"David","30584583","3","","result_table_subgroup","Col","1","characteristic_name","empty_row"
"David","30584583","3","","result_table_subgroup","Row","1","outcomes;measures",""
"David","30584583","3","","result_table_subgroup","Row","2","arms;measures",""
"David","30571562","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30571562","1","","baseline_table","Col","1","characteristic_level","indented"
"David","30571562","1","","baseline_table","Row","1","characteristic_name",""
"David","30571562","1","","baseline_table","Row","2","characteristic_level",""
"David","30571562","3","Rows 2 and 3 need to be collapsed","result_table_subgroup","Row","1","measures",""
"David","30571562","3","Rows 2 and 3 need to be collapsed","result_table_subgroup","Row","2","arms;measures",""
"David","30571562","3","Rows 2 and 3 need to be collapsed","result_table_subgroup","Col","1","outcomes","empty_row_with_p_value"
"David","30571562","3","Rows 2 and 3 need to be collapsed","result_table_subgroup","Col","1","characteristic_level",""
"David","30566006v2","1","Fails to recognise indentation","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","30566006v2","1","Fails to recognise indentation","baseline_table","Col","1","characteristic_name","empty_row"
"David","30566006v2","1","Fails to recognise indentation","baseline_table","Row","1","characteristic_level","indented"
"David","30566006v2","1","Fails to recognise indentation","baseline_table","Row","2","arms",""
"David","30566006","1","Impossible to separate subgroup levels from outcome in column 1 using formatting. Has P-value on the end.","result_table_subgroup","Col","1","outcomes;characteristic_level",""
"David","30566006","1","Impossible to separate subgroup levels from outcome in column 1 using formatting. Has P-value on the end.","result_table_subgroup","Row","1","arms;p-interaction",""
"David","30566006","2","","result_table_subgroup","Col","1","characteristic_level",""
"David","30566006","2","","result_table_subgroup","Row","1","arms;measures",""
"David","30566004v2","1","","baseline_table","Col","1","characteristic_level","indented"
"David","30566004v2","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30566004v2","1","","baseline_table","Row","1","characteristic_level",""
"David","30566004v2","1","","baseline_table","Row","2","arms",""
"David","30566004v2","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30566004","1","","result_table_subgroup","Col","1","outcomes",""
"David","30566004","1","","result_table_subgroup","Col","2","characteristic_level",""
"David","30566004","1","","result_table_subgroup","Row","1","measures",""
"David","30566004","1","","result_table_subgroup","Row","2","arms;measures;p-interaction",""
"David","30564451","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30564451","1","","baseline_table","Row","1","characteristic_level",""
"David","30564451","1","","baseline_table","Row","2","characteristic_level",""
"David","30564451","1","","baseline_table","Row","3","arms",""
"David","30564451","2","I think that the analysis method may have broken the randomisation.","result_table_subgroup","Col","1","outcomes",""
"David","30564451","2","I think that the analysis method may have broken the randomisation.","result_table_subgroup","Row","1","characteristic_level",""
"David","30564451","2","I think that the analysis method may have broken the randomisation.","result_table_subgroup","Row","2","arms",""
"David","30547388","1","Row 1 is trial name. Is not recognising indentation","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","30547388","1","Row 1 is trial name. Is not recognising indentation","baseline_table","Col","1","characteristic_name","empty_row"
"David","30547388","1","Row 1 is trial name. Is not recognising indentation","baseline_table","Row","1","other",""
"David","30547388","1","Row 1 is trial name. Is not recognising indentation","baseline_table","Row","2","arms",""
"David","30547388","1","Row 1 is trial name. Is not recognising indentation","baseline_table","Col","1","characteristic_level","indented"
"David","30547388","2","No formatting to separate (a), (b) and (c) which are the three trials (column 1).","result_table_subgroup","Col","1","characteristic_level",""
"David","30547388","2","No formatting to separate (a), (b) and (c) which are the three trials (column 1).","result_table_subgroup","Row","1","measures",""
"David","30547388","3","No formatting to separate (a), (b) and (c) which are the three trials (column 1).","result_table_subgroup","Col","1","characteristic_level",""
"David","30547388","3","No formatting to separate (a), (b) and (c) which are the three trials (column 1).","result_table_subgroup","Row","1","measures",""
"David","30547388","4","No formatting to separate (a), (b) and (c) which are the three trials (column 1).","result_table_subgroup","Col","1","characteristic_level",""
"David","30547388","4","No formatting to separate (a), (b) and (c) which are the three trials (column 1).","result_table_subgroup","Row","1","measures",""
"David","30525116","1","","baseline_table","Col","1","characteristic_level;characteristic_name",""
"David","30525116","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30525116","1","","baseline_table","Col","1","characteristic_level","indented"
"David","30525116","1","","baseline_table","Row","1","characteristic_level",""
"David","30525116","1","","baseline_table","Row","2","arms",""
"David","30525116","2","","result_table_subgroup","Col","1","measures;outcomes",""
"David","30525116","2","","result_table_subgroup","Row","1","characteristic_level",""
"David","30525116","2","","result_table_subgroup","Row","2","arms",""
"David","30522501","1","Table will fail. Needs either split into multiple tables, or move row 2 (with treatment arms) into its own row, and delete the multiple copies of row 2. Note table annotated as if was in this latter format","result_table_subgroup","Col","1","outcomes",""
"David","30522501","1","Table will fail. Needs either split into multiple tables, or move row 2 (with treatment arms) into its own row, and delete the multiple copies of row 2. Note table annotated as if was in this latter format","result_table_subgroup","Row","1","outcomes",""
"David","30522501","1","Table will fail. Needs either split into multiple tables, or move row 2 (with treatment arms) into its own row, and delete the multiple copies of row 2. Note table annotated as if was in this latter format","result_table_subgroup","Row","2","arms;measures",""
"David","30522501","1","Table will fail. Needs either split into multiple tables, or move row 2 (with treatment arms) into its own row, and delete the multiple copies of row 2. Note table annotated as if was in this latter format","result_table_subgroup","Col","1","characteristic_level","empty_row"
"David","30474818","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30474818","1","","baseline_table","Row","1","characteristic_level",""
"David","30474818","1","","baseline_table","Row","2","arms",""
"David","30474818","2","","result_table_without_subgroup","Col","1","time/period",""
"David","30474818","2","","result_table_without_subgroup","Col","1","outcomes","empty_row"
"David","30474818","2","","result_table_without_subgroup","Row","1","arms;measures",""
"David","30473179","1","","baseline_table","Col","1","characteristic_name",""
"David","30473179","1","","baseline_table","Col","2","characteristic_level",""
"David","30473179","1","","baseline_table","Row","1","characteristic_name",""
"David","30473179","1","","baseline_table","Row","2","characteristic_level",""
"David","30473179","2","This is not a treatment effect table. Reviewed paper. No placebo arm in study at all. Updated results accordingly. Dropped from harmonise spreadsheet","other_table","Col","1","characteristic_name",""
"David","30473179","2","This is not a treatment effect table. Reviewed paper. No placebo arm in study at all. Updated results accordingly. Dropped from harmonise spreadsheet","other_table","Col","2","characteristic_level;outcomes",""
"David","30473179","2","This is not a treatment effect table. Reviewed paper. No placebo arm in study at all. Updated results accordingly. Dropped from harmonise spreadsheet","other_table","Row","1","outcomes",""
"David","30473179","2","This is not a treatment effect table. Reviewed paper. No placebo arm in study at all. Updated results accordingly. Dropped from harmonise spreadsheet","other_table","Row","2","outcomes",""
"David","30473179","2","This is not a treatment effect table. Reviewed paper. No placebo arm in study at all. Updated results accordingly. Dropped from harmonise spreadsheet","other_table","Row","3","measures",""
"David","30465321","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30465321","1","","baseline_table","Col","1","characteristic_name","empty_row_with_p_value"
"David","30465321","1","","baseline_table","Row","1","characteristic_level;measures",""
"David","30425095","2","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30425095","2","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30425095","2","","baseline_table","Col","1","characteristic_level","indented"
"David","30425095","2","","baseline_table","Row","1","characteristic_level",""
"David","30418475","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30418475","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30418475","1","","baseline_table","Col","1","characteristic_level","indented"
"David","30418475","1","","baseline_table","Row","1","arms",""
"David","30418475","2","","result_table_subgroup","Col","1","outcomes",""
"David","30418475","2","","result_table_subgroup","Col","1","outcomes","empty_row"
"David","30418475","2","","result_table_subgroup","Row","1","arms;measures",""
"David","30418475","2","","result_table_subgroup","Row","2","measures",""
"David","30415628","1","","result_table_subgroup","Col","1","characteristic_level",""
"David","30415628","1","","result_table_subgroup","Col","1","characteristic_name","empty_row_with_p_value"
"David","30415628","1","","result_table_subgroup","Row","1","arms;measures;p-interaction",""
"David","30415602","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30415602","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30415602","1","","baseline_table","Col","1","characteristic_level","indented"
"David","30415602","1","","baseline_table","Row","1","arms",""
"David","30415602","2","","result_table_subgroup","Col","1","outcomes",""
"David","30415602","2","","result_table_subgroup","Col","2","characteristic_name;characteristic_level",""
"David","30415602","2","","result_table_subgroup","Row","1","arms;measures;p-interaction",""
"David","30403574","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30403574","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30403574","1","","baseline_table","Row","1","arms",""
"David","30396865","1","","baseline_table","Col","1","characteristic_level",""
"David","30396865","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30396865","1","","baseline_table","Row","1","characteristic_level;measures",""
"David","30396865","2","Not a treatment effect comparison. Not possible to estimate interactions as no arm-level data or estimates.","other_table","Col","1","outcomes",""
"David","30396865","2","Not a treatment effect comparison. Not possible to estimate interactions as no arm-level data or estimates.","other_table","Row","1","characteristic_name",""
"David","30396865","2","Not a treatment effect comparison. Not possible to estimate interactions as no arm-level data or estimates.","other_table","Row","2","characteristic_level;measures",""
"David","30393950","1","Table malformed. Need to remove table title and footnote from first two rows.","baseline_table","Col","1","characteristic_name","empty_row"
"David","30393950","1","Table malformed. Need to remove table title and footnote from first two rows.","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30393950","1","Table malformed. Need to remove table title and footnote from first two rows.","baseline_table","Row","3","arms",""
"David","30392095","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30392095","1","","baseline_table","Col","1","characteristic_name","empty_row"
"David","30392095","1","","baseline_table","Row","1","arms",""
"David","30371334","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30371334","1","","baseline_table","Row","1","characteristic_level",""
"David","30371334","1","","baseline_table","Row","2","arms",""
"David","30371334","6","","result_table_subgroup","Col","1","characteristic_name",""
"David","30371334","6","","result_table_subgroup","Col","2","other",""
"David","30371334","6","","result_table_subgroup","Col","3","other",""
"David","30371334","6","","result_table_subgroup","Col","4","outcomes;p-interaction",""
"David","30371334","6","","result_table_subgroup","Col","5","characteristic_level",""
"David","30371334","6","","result_table_subgroup","Row","1","arms",""
"David","30371334","6","","result_table_subgroup","Row","2","measures",""
"David","30354781","1","Indentation not recognised by software.","baseline_table","Col","1","characteristic_name",""
"David","30354781","1","Indentation not recognised by software.","baseline_table","Col","1","characteristic_level","indented"
"David","30354781","1","Indentation not recognised by software.","baseline_table","Row","1","characteristic_level;measures",""
"David","30354781","2","","result_table_subgroup","Col","1","outcomes","empty_row_with_p_value"
"David","30354781","2","","result_table_subgroup","Col","1","characteristic_level",""
"David","30354781","2","","result_table_subgroup","Row","1","arms;measures",""
"David","30354517","1","Not possible to separate contents of column 1 using formatting.","result_table_subgroup","Col","1","outcomes;characteristic_level",""
"David","30354517","1","Not possible to separate contents of column 1 using formatting.","result_table_subgroup","Row","1","arms;p-interaction",""
"David","30352894","1","2 tables requires split","result_table_subgroup","Col","1","characteristic_level",""
"David","30352894","1","2 tables requires split","result_table_subgroup","Col","1","characteristic_name","empty_row"
"David","30352894","1","2 tables requires split","result_table_subgroup","Row","1","arms;measures",""
"David","30352894","2","2 tables requires split","result_table_subgroup","Col","1","characteristic_level",""
"David","30352894","2","2 tables requires split","result_table_subgroup","Col","1","characteristic_name","empty_row"
"David","30352894","2","2 tables requires split","result_table_subgroup","Row","1","arms;measures",""
"David","30336824","1","","baseline_table","Col","1","characteristic_name;characteristic_level",""
"David","30336824","1","","baseline_table","Col","1","characteristic_level","indented"
"David","30336824","1","","baseline_table","Row","1","arms;measures",""
"David","30336824","1","","baseline_table","Col","1","characteristic_name","empty_row_with_p_value"
"David","30336824","2","","result_table_without_subgroup","Col","1","characteristic_name","indented;empty_row"
"David","30336824","2","","result_table_without_subgroup","Col","1","time/period;measures","indented"
"David","30336824","2","","result_table_without_subgroup","Row","1","arms;measures",""
"David","30336824","2","","result_table_without_subgroup","Col","1","other","empty_row"
