cn, concept, rep_cuis, excluded_cuis, status, proposed_name,
28,placebo ( n   = $nmbr$ ),C0032042,,inprogress,
28,placebo ( n   = $nmbr$ $nmbr$ ),C0032042,,inprogress,
28,placebo ( n   =   $nmbr$ ),C0032042,,inprogress,
28,placebo ( n   =   $nmbr$ $nmbr$ ),C0032042,,inprogress,
28,placebo patients / events n,C0032042,,inprogress,
28,placebo patients with events,C0032042,,inprogress,
28,placebo patients with events / total,C0032042,,inprogress,
28,placebo + pioglitazone ( n = $nmbr$ ),C0032042,,inprogress,
28,placebo plus aspirin,C0032042,,inprogress,
28,placebo plus statin ( n = $nmbr$ ),C0032042,,inprogress,
28,placebo r %,C0032042,,inprogress,
28,placebo secukinumab pooled,C0032042,,inprogress,
28,placebo / simva,C0032042,,inprogress,
28,placebo slope lsm ± se ( mm / year ),C0032042,,inprogress,
28,placebo + statin,C0032042,,inprogress,
28,placebo + statin ( n = $nmbr$ $nmbr$ ),C0032042,,inprogress,
28,placebo tiotropium n = $nmbr$ non - tiotropium n = $nmbr$,C0032042,,inprogress,
28,placebo to ustekinumab $nmbr$ mgt,C0032042,,inprogress,
28,placebo - vonoprazan $nmbr$,C0032042,,inprogress,
28,placebo - vonoprazan $nmbr$ - vonoprazan $nmbr$,C0032042,,inprogress,
28,placebo ( w = $nmbr$ ),C0032042,,inprogress,
28,plaeebo,C0032042,,inprogress,
28,p $nmbr$ vs placebo,C0032042,,inprogress,
28,pooled placebo,C0032042,,inprogress,
28,proportion ( % ) of individuals a alirocumab • placebo,C0032042,,inprogress,
28,p value versus placebo,C0032042,,inprogress,
28,p vs placebo,C0032042,,inprogress,
28,p   vs . placebo,C0032042,,inprogress,
28,ranolazine ( n = $nmbr$ ) placebo ( n = $nmbr$ ),C0032042,,inprogress,
28,ranolazine vs . placebo km failure rate,C0032042,,inprogress,
28,rate ratio vs placebo ( $nmbr$ % ci ),C0032042,,inprogress,
28,rerandomization to placebo ( n = $nmbr$ ) f,C0032042,,inprogress,
28,sbp difference vs placebo ( $nmbr$ % cl ),C0032042,,inprogress,
28,serum uric acid difference vs placebo ( $nmbr$ % cl ),C0032042,,inprogress,
28,s $nmbr$ - $nmbr$ vs placebo,C0032042,,inprogress,
28,s $nmbr$ vs placebo,C0032042,,inprogress,
28,statin + placebo ( n = $nmbr$ ),C0032042,,inprogress,
28,therapy ( asa $nmbr$ $nmbr$ / placebo $nmbr$ ),C0032042,,inprogress,
28,therapy ( asa $nmbr$ / placebo $nmbr$ ),C0032042,,inprogress,
28,( tiotropium n = $nmbr$ placebo n,C0032042,,inprogress,
28,( tiotropium n = $nmbr$ placebo n =,C0032042,,inprogress,
28,tiotropium + placebo ( n [ $nmbr$ ),C0032042,,inprogress,
28,vorapaxar placebo $nmbr$ - yr . km %,C0032042,,inprogress,
28,vs . placebo,C0032042,,inprogress,
28,we recorded no significant interactions for any subgroup analysis . nyha = new york heart association . lvef = left ventricular ejection fraction . ' $nmbr$ % cl was calculated by cox proportional hazards model . tmedian value . data for total cholesterol were available for $nmbr$ patients ( $nmbr$ rosuvastatin $nmbr$ placebo ) .,C0032042,,inprogress,
28,we recorded no significant interactions for any subgroup analysis . pufa = polyunsaturated fatty acids . nyha = new york heart association . lvef = left ventricular ejection fraction . * $nmbr$ % cl was calculated with a cox proportional hazards model . tmedian value . data for total cholesterol were available for $nmbr$ patients ( $nmbr$ n - $nmbr$ pufa $nmbr$ placebo ) .,C0032042,,inprogress,
28,with placebo,C0032042,,inprogress,
28,with placebo ( n $nmbr$ $nmbr$ ),C0032042,,inprogress,
29,hyperlipidaemia,C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidaemia ( % ),C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidaemia n ( % ) yes,C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia,C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia ^,C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia | |,C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia %,C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia ( % ),C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia ( % ) §,C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia §,C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia n ( % ),C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia n / n ( % ),C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia — no . ( % ),C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia — no . / total no . ( % ),C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia | | yes,C0020473;C4555212,;C0439810;C1710701,completed,
29,hyperlipidemia § yes,C0020473;C4555212,;C0439810;C1710701,completed,
30,hyperkalaemia,C0020461;C4552983,;C0439375;C0700287;C0684224;C0035173,completed,
30,hyperkalaemia ( investigator reported ),C0020461;C4552983,;C0439375;C0700287;C0684224;C0035173,completed,
30,hyperkalemia * ’,C0020461;C4552983,;C0439375;C0700287;C0684224;C0035173,completed,
30,hyperkalemiab,C0020461;C4552983,;C0439375;C0700287;C0684224;C0035173,completed,
30,hyperkalemia n ( % ),C0020461;C4552983,;C0439375;C0700287;C0684224;C0035173,completed,
30,hyperkalemia ( > $nmbr$ . $nmbr$ meq / l ),C0020461;C4552983,;C0439375;C0700287;C0684224;C0035173,completed,
31,hyponatremia,C4553967,,completed,
32,hvookalemia,C4553966;C0020621,;C0032821;C0202194;C0304475;C0597277;C1532563;C3714637,completed,
32,hypokalaemia,C4553966;C0020621,;C0032821;C0202194;C0304475;C0597277;C1532563;C3714637,completed,
32,hypokalemia,C4553966;C0020621,;C0032821;C0202194;C0304475;C0597277;C1532563;C3714637,completed,
32,hypokalemia ‡   ( potassium < $nmbr$ . $nmbr$ mmol / l ),C4553966;C0020621,;C0032821;C0202194;C0304475;C0597277;C1532563;C3714637,completed,
33,antihyperglycemic,C0020616,;C0013227;C3244316;C4284232;C0450442;C1254351;C1515187;C1521826;C2826257,completed,
33,antihyperglycemic medication usage,C0020616,;C0013227;C3244316;C4284232;C0450442;C1254351;C1515187;C1521826;C2826257,completed,
33,antihyperglycemictherapies %,C0020616,;C0013227;C3244316;C4284232;C0450442;C1254351;C1515187;C1521826;C2826257,completed,
33,any new anti - hyperglycemic rx,;C0040223,,completed,time to treatment
33,hypoglycaemic agents,C0020616,;C0013227;C3244316;C4284232;C0450442;C1254351;C1515187;C1521826;C2826257,completed,
33,hypoglycemic agent,C0020616,;C0013227;C3244316;C4284232;C0450442;C1254351;C1515187;C1521826;C2826257,completed,
33,other hypoglycemic agent n ( % ),C0020616,;C0013227;C3244316;C4284232;C0450442;C1254351;C1515187;C1521826;C2826257,completed,
33,took prior antihyperglycemic agent ( any ),C0020616,;C0013227;C3244316;C4284232;C0450442;C1254351;C1515187;C1521826;C2826257,completed,
35,b nonsevere hypoglycemia,C0020615,,completed,
35,hosji fcrhypoglycemia,C0020615,,completed,
35,hypoglycemia,C0020615,,completed,
35,hypoglycemia ^,C0020615,,completed,
35,hypoglycemiat,C0020615,,completed,
35,investigator - reported hypoglycaemia,C0020615,,completed,
35,investigator - reported hypoglycaemia *,C0020615,,completed,
35,major hypoglycemia,C0020615,,completed,
35,no nonsevere hypoglycemia,C0020615,,completed,
35,nonsevere hypoglycemia,C0020615,,completed,
47,adverse event,C0877248;C0016976,,completed,
47,adverse eventy,C1320716,,completed,
47,any adverse event ( ae ),C0877248,,completed,
47,any ae,C0877248,,completed,
47,any ae n ( % ) ‡,C0877248,,completed,
47,any clinical ae,C0877248,,completed,
47,any drug - related ae n ( % ),C0877248,,completed,
47,any early adverse event,C0877248;C0016976,,completed,
47,because of ae,C0877248,,completed,
47,clinical ae n ( % },C0877248,,completed,
47,drug - related ae *,C0877248,,completed,
47,laboratory ae n ( % },C0877248,,completed,
47,≥ $nmbr$ ae,C0877248,,completed,
47,unacceptable adverse events,C0877248;C0016976,,completed,
47,unacceptable side effects,C0877248;C0016976,,completed,
65,angina,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,angina .,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,angina n ( % ),C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,angina or acute mi,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,angina pectoris,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,angina pectoris ( % ),C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,angina pectoris *,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,angina pectorisf,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,angina pectoris — no . ( % ),C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,angina pectoris 本,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,angina symptoms ^,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,due worsening angina,C0002965,;C0152172;C0033727;C0369286;C0441932;C0564385;C4284302;C4528284;C1424025;C2606415;C4321499;C1883468,completed,
65,hospitaiization for angina,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,myocardial infarction or angina,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,no prior angina ( n = $nmbr$ $nmbr$ ),C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,no rest angina,C0002965,;C0152172;C0033727;C0369286;C0441932;C0564385;C4284302;C4528284;C1424025;C2606415;C4321499;C1883468,completed,
65,previous angina n ( % ),C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,previous angina pectoris,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,prior angina,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,prior angina n / n ( % ),C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,prior angina ( n = $nmbr$ $nmbr$ ),C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,prior angina pectoris,C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,prior angina pectoris — no . / total no . ( % ),C0002962,;C1552607;C0428953;C2926063;C3810814;C1424025;C2606415;C1883468,completed,
65,rec . ischemia due worsening angina,C0002965,;C0152172;C0033727;C0369286;C0441932;C0564385;C4284302;C4528284;C1424025;C2606415;C4321499;C1883468,completed,
65,rest angina,C0002965,;C0152172;C0033727;C0369286;C0441932;C0564385;C4284302;C4528284;C1424025;C2606415;C4321499;C1883468,completed,
65,rest angina but not past $nmbr$ h,C0002965,;C0152172;C0033727;C0369286;C0441932;C0564385;C4284302;C4528284;C1424025;C2606415;C4321499;C1883468,completed,
65,rest angina past $nmbr$ h,C0002965,;C0152172;C0033727;C0369286;C0441932;C0564385;C4284302;C4528284;C1424025;C2606415;C4321499;C1883468,completed,
65,unstable angina,C0002965,;C0152172;C0033727;C0369286;C0441932;C0564385;C4284302;C4528284;C1424025;C2606415;C4321499;C1883468,completed,
65,unstable angina ( n = $nmbr$ $nmbr$ ),C0002965,;C0152172;C0033727;C0369286;C0441932;C0564385;C4284302;C4528284;C1424025;C2606415;C4321499;C1883468,completed,
65,unstable angina — no . ( % ),C0002965,;C0152172;C0033727;C0369286;C0441932;C0564385;C4284302;C4528284;C1424025;C2606415;C4321499;C1883468,completed,
65,unstable but no rest angina,C0002965,;C0152172;C0033727;C0369286;C0441932;C0564385;C4284302;C4528284;C1424025;C2606415;C4321499;C1883468,completed,
65,worsening angina,C0002965,;C0152172;C0033727;C0369286;C0441932;C0564385;C4284302;C4528284;C1424025;C2606415;C4321499;C1883468,completed,
66,theophylline compound,C0039771,,completed,
66,theophyllines,C0039771,,completed,
67,rolofylline,C0166128,;C0024671;C0026410;C0439269;C1960952;C2346927;C4321396;C4521761;C1114758;C1425688;C1521941;C2709207,completed,
67,rolofylline dose,C0166128,;C0024671;C0026410;C0439269;C1960952;C2346927;C4321396;C4521761;C1114758;C1425688;C1521941;C2709207,completed,
67,rolofylline n,C0166128,;C0024671;C0026410;C0439269;C1960952;C2346927;C4321396;C4521761;C1114758;C1425688;C1521941;C2709207,completed,
67,rolofylline $nmbr$ mg ( n = $nmbr$ ),C0166128,;C0024671;C0026410;C0439269;C1960952;C2346927;C4321396;C4521761;C1114758;C1425688;C1521941;C2709207,completed,
67,rolofylline ( n = $nmbr$ ),C0166128,;C0024671;C0026410;C0439269;C1960952;C2346927;C4321396;C4521761;C1114758;C1425688;C1521941;C2709207,completed,
67,rolofylline ( n = $nmbr$ $nmbr$ ),C0166128,;C0024671;C0026410;C0439269;C1960952;C2346927;C4321396;C4521761;C1114758;C1425688;C1521941;C2709207,completed,
67,rolofylline rx,C0166128,;C0024671;C0026410;C0439269;C1960952;C2346927;C4321396;C4521761;C1114758;C1425688;C1521941;C2709207,completed,
68,ivabradine,C0257190,;C0687744;C1257890;C1519504;C1705428;C1705429;C0441848,completed,
68,ivabradine group,C0257190,;C0687744;C1257890;C1519504;C1705428;C1705429;C0441848,completed,
68,ivabradine group ( n = $nmbr$ ),C0257190,;C0687744;C1257890;C1519504;C1705428;C1705429;C0441848,completed,
68,ivabradine ( n = $nmbr$ ),C0257190,;C0687744;C1257890;C1519504;C1705428;C1705429;C0441848,completed,
69,giargine,C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,glargine,C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,glargine allocation,C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,glargine $nmbr$,C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,iglar ( insulin glargine l $nmbr$ u ),C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,iglar ( n   =   $nmbr$ ),C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,insuiin giargine ± oad,C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,insulin glargine,C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,insulin glargine allocation,C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,insulin glargine + insulin lispro ( award - $nmbr$ n = $nmbr$ ),C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,insulin glargine ( n = $nmbr$ ),C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,insulin glargine n ( x ),C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,insulin glargine   ±   oad,C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,insulin glargine   ±   oad   +   > bd prandial,C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,insulin glargine   ±   oad   +   bd prandial,C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,insulin glargine   ±   oad   +   od prandial,C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
69,placebo + insulin glargine ( award - $nmbr$ n = $nmbr$ ),C0907402,;C1998602;C0004446;C0005126;C2344255;C4050145;C0229089;C0439164;C1512019;C3273373;C3665488,completed,
70,amlodipine / chlorthalidone,C0008294,,completed,
70,amlodipine / lisinopril / chlorthalidone comparison,C0008294,,completed,
70,amlodipine vs chlorthalidone normal,C0008294,,completed,
70,amlodipione - chlorthalidone,C0008294,,completed,
70,chlorthalidone,C0008294,,completed,
70,chlorthalidone group,C0008294,,completed,
70,chlorthalidone $nmbr$,C0008294,,completed,
70,chlorthalidone ( n = $nmbr$ ),C0008294,,completed,
70,chlorthalidone vs doxazosin,C0008294,,completed,
70,favors amlodipine favors chlorthalidone,C0008294,,completed,
70,favors favors amlodipine chlorthalidone,C0008294,,completed,
70,favors favors lisinopril chlorthalidone,C0008294,,completed,
70,favors lisinopril favors chlorthalidone,C0008294,,completed,
70,lisinopril - chlorthalidone,C0008294,,completed,
70,lisinopril / chlorthalidone,C0008294,,completed,
70,lisinopril vs chlorthalidone,C0008294,,completed,
70,lisinopril vs chlorthalidone normal,C0008294,,completed,
70,$nmbr$ amlodipine - chlorthalidone,C0008294,,completed,
70,$nmbr$ chlorthalidone,C0008294,,completed,
70,$nmbr$ chlorthalidone amlodipine,C0008294,,completed,
70,$nmbr$ chlorthalidone ( n = $nmbr$ ),C0008294,,completed,
70,$nmbr$ lisinopril - chlorthalidone,C0008294,,completed,
72,any thiazolidinedione,C1257987,;C0289779;C1527178;C1705938;C1552866;C2700399;C0168634,completed,
72,thiazolidinedione,C1257987,;C0289779;C1527178;C1705938;C1552866;C2700399;C0168634,completed,
72,thiazolidinedioneb,C1257987,;C0289779;C1527178;C1705938;C1552866;C2700399;C0168634,completed,
72,thiazolidinedione based,C1257987,;C0289779;C1527178;C1705938;C1552866;C2700399;C0168634,completed,
72,thiazolidinedione ( includes pioglitazone ),C1257987,;C0289779;C1527178;C1705938;C1552866;C2700399;C0168634,completed,
72,thiazolidinedione no,C1257987,;C0289779;C1527178;C1705938;C1552866;C2700399;C0168634,completed,
72,thiazolidinediones,C1257987,;C0289779;C1527178;C1705938;C1552866;C2700399;C0168634,completed,
72,thiazolidinediones *,C1257987,;C0289779;C1527178;C1705938;C1552866;C2700399;C0168634,completed,
72,thiazolidinedionesc,C1257987,;C0289779;C1527178;C1705938;C1552866;C2700399;C0168634,completed,
72,thiazolidinedione use at baseline,C1257987,;C0289779;C1527178;C1705938;C1552866;C2700399;C0168634,completed,
72,thiazolidinedione 一 no . ( % ),C1257987,;C0289779;C1527178;C1705938;C1552866;C2700399;C0168634,completed,
73,aspirin and thienopyridine therapy,C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,aspirin + thienopyridine,C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,no thienopyridine,C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,planned thienopyridine at enrollment,C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,prior thienopyridine ( - ),C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,prior thienopyridine ( + ),C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,thienopyridine,C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,- thienopyridine,C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,+ thienopyridine,C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,thienopyridine + dipyridamole,C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,thienopyridine ( n = $nmbr$ ),C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,thienopyridine n = $nmbr$,C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,thienopyridine type,C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
73,thienopyridine use,C1120149,;C0039798;C0087111;C1363945;C1709561;C1947944,completed,
74,famotidine $nmbr$ - famotidine $nmbr$,C0015620,,completed,
74,placebo - famotidine $nmbr$,C0015620,,completed,
74,placebo - famotidine $nmbr$ - famotidine $nmbr$,C0015620,,completed,
75,lamotrigine,C0064636,;C0524166;C0274281,completed,
75,prior exposure to lamotrigine,C0064636,;C0524166;C0274281,completed,
77,corticosteroid - azathioprine / $nmbr$ - mercaptopurine,C0000618,,completed,
77,mercaptopurine,C0000618,,completed,
77,$nmbr$ - mercaptopurine,C0000618,,completed,
77,$nmbr$ - mercaptopurine / azathioprine,C0000618,,completed,
78,amlodipine,,,completed,
78,! amlodipine,,,completed,
78,amlodipine - amlodipine / valsartan,,,completed,
78,amlodipine / lisinopril $nmbr$,,,completed,
78,amlodipine ( n = $nmbr$ ),,,completed,
78,amlodipine / vaisartan ( n = $nmbr$ ),,,completed,
78,amlodipine vs chlorthalidone obese,,,completed,
78,amlodipine vs chlorthalidone overweight,,,completed,
78,amlodipine / wlsartan i $nmbr$ / $nmbr$ mg,,,completed,
78,benazepril / hydrochlorothiazide - benazepril / amlodipine,,,completed,
78,chlorthalidone - amlodipine - lisinopril,,,completed,
78,chlorthalidone vs amlodipine,,,completed,
79,creatinine ciearance,C0010294,;C0205173;C0549183,completed,
79,creatinine clearance,C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,creatinine clearance an   ( % ),C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,creatinine clearance at randomization,C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,creatinine clearance at randomization ( ixrs ),C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,creatinine clearanceb ml / min,C0010294,;C0205173;C0549183,completed,
79,creatinine clearance category [ ml / min ],C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,creatinine clearance category ml / min no . ( % ) b,C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,creatinine clearance n ( % ),C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,creatinine clearance ， : : $nmbr$ ml / min %,C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,creatinine clearance < $nmbr$ ml / min no . / total ( % ),C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,creatinine clearance < $nmbr$ ml / min — no . ( % ) weight < $nmbr$ kg — no . ( % ),C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,creatinine clearance no . ( % ),C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,creatinine clearance — no . ( % ),C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,estimated creatinine clearance !,C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,estimated creatinine clearance < $nmbr$ ml / mint,C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,estimated * creatinine clearance < $nmbr$ mlvmin %,C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,estimated creatinine clearance < $nmbr$ rmb ' mint,C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
79,estimated creatinine clearancet,C0010294,;C0205173;C0549183,completed,
79,renal fmclicn : creatntoe clearance,C0812399,;C3889287;C0452249;C0522467;C1337213;C1576800;C3890003;C0005910;C0022718;C1305866;C1705104;C1705224;C3887665,completed,
80,albumin creatinine ratio,C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,albumin / creatinine ratio n ( % ),C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,albumin - to - creatinine ratio,C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,albumin - to - creatinine ratio ( acr ),C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,baseline albumin / creatinine ratio in $nmbr$ classes,C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,median albumin - to - creatinine ratio ( interquartile range ),C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,ratio of urinary albumin ( mg ) to creatinine ( g ),C0010294,;C0205173;C0549183,completed,
80,ratio of urinary albumin ( mg ) to creatinine ( g ) median,C0010294,;C0205173;C0549183,completed,
80,urinary albumimcreatinine ratio,C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,urinary albumin : creatinine ratio ^,C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,urinary albumin : creatinine ratio *,C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,urinary albumin : creatinine ratioa ( mg / g ),C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,urinary albumin : creatinine ratio ( mg / g ),C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,urinary albumin - to - creatinine ratio ^,C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,urinary albumin - to - creatinine ratio §,C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,urinary albumin - to - creatinine ratio — no . ( % ) §,C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,urinary protein - to - creatinine ratio | |,C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,urine albumin / creatinine ( mg / mmol ),C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,urine albumin / creatinine ratio ( mg / g ),C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
80,urine albumin / creatinine ratio mg / mmol,C0455271,;C2348885;C1412134;C1515941;C0168634;C1705943;C4019422;C0549183;C0876920;C2362049,completed,
